link,text,user,date,is-retweet,external-link,quoted-post,stats,pictures,videos,gifs
https://twitter.com/BurcuClift_uxr/status/780448330#m,@LikeAHurricane that's a great link actually. All of us are worried about climate change (I hope),"{'name': 'BurcuCliftUXR', 'username': '@BurcuClift_uxr', 'profile_id': '43282202', 'avatar': 'https://pbs.twimg.com/profile_images/43282202/purple_dragon_bigger.jpg'}","Mar 31, 2008 · 10:18 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/gigaom/status/780446133#m,Can Gore and $300M in Ads Move the Needle on Climate Change? [NewTeeVee]: The fight against climate change.. http://tinyurl.com/32fkcb,"{'name': 'GigaOm', 'username': '@gigaom', 'profile_id': '458702422479613952', 'avatar': 'https://pbs.twimg.com/profile_images/458702422479613952/3I1T5T51_bigger.png'}","Mar 31, 2008 · 10:13 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/newsticker/status/780400386#m,Gore launches $300 mln climate change campaign - Reuters UK http://tinyurl.com/37fxw6,"{'name': 'News Ticker', 'username': '@newsticker', 'profile_id': '51789221', 'avatar': 'https://pbs.twimg.com/profile_images/51789221/worldnews_bigger.png'}","Mar 31, 2008 · 8:42 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/newsblaze/status/780394185#m,World: Climate Change Threatens Development Efforts of Worlds Poor - UN Official http://newsblaze.com/story/20080331133021tsop.nb/story.html,"{'name': 'NewsBlaze', 'username': '@newsblaze', 'profile_id': '275524966', 'avatar': 'https://pbs.twimg.com/profile_images/275524966/NewsBlazeIcon100x100green_bigger.jpg'}","Mar 31, 2008 · 8:31 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/antonmannering/status/780390468#m,Watching BBC1 show about changing conditions in Ireland.Fascinating stuff. Also makes climate change lobby look a bit silly.,"{'name': 'Anton Mannering', 'username': '@antonmannering', 'profile_id': '840220873357418496', 'avatar': 'https://pbs.twimg.com/profile_images/840220873357418496/h0Z37kJI_bigger.jpg'}","Mar 31, 2008 · 8:23 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/xmlgrrl/status/780376895#m,"@hallam: (belatedly) re gender and climate change, your guess is as good as mine!","{'name': 'Eve Maler', 'username': '@xmlgrrl', 'profile_id': '51570290', 'avatar': 'https://pbs.twimg.com/profile_images/51570290/eves-advisory_bigger.jpg'}","Mar 31, 2008 · 7:58 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/CryptoMesh/status/780298691#m,"@xmlgrrl Have to wonder about the juxtoposition, is gender change being touted as a result of or substitute for climate change?","{'name': 'MathematicalMesh', 'username': '@CryptoMesh', 'profile_id': '797101378183294976', 'avatar': 'https://pbs.twimg.com/profile_images/797101378183294976/bmJefbSx_bigger.jpg'}","Mar 31, 2008 · 5:30 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/ithinkminh/status/780249105#m,The Pew Center on Global Climate Change!,"{'name': 'Minh Tran', 'username': '@ithinkminh', 'profile_id': '1233529498609516547', 'avatar': 'https://pbs.twimg.com/profile_images/1233529498609516547/yAm20BYe_bigger.jpg'}","Mar 31, 2008 · 4:06 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/gapersblock/status/780217345#m,Bud Burstin': Want to help track the possible effects of climate change on area plants? You can sign .. http://tinyurl.com/2fzfdw,"{'name': 'Gapers Block', 'username': '@gapersblock', 'profile_id': '290657516', 'avatar': 'https://pbs.twimg.com/profile_images/290657516/gb_twitter2_bigger.jpg'}","Mar 31, 2008 · 3:17 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/radi8/status/780210299#m,Specially-designed soils could help combat climate change: Could part of the answer to saving the Earth fro.. http://tinyurl.com/282r2m,"{'name': 'Arthur Friedenreich', 'username': '@radi8', 'profile_id': '1594969957082841089', 'avatar': 'https://pbs.twimg.com/profile_images/1594969957082841089/loo-yYdX_bigger.jpg'}","Mar 31, 2008 · 3:06 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/xmlgrrl/status/780207791#m,"is it spam or is it real? Third Global Congress of Women in Politics and Governance will focus on ""Gender and Climate Change""??","{'name': 'Eve Maler', 'username': '@xmlgrrl', 'profile_id': '51570290', 'avatar': 'https://pbs.twimg.com/profile_images/51570290/eves-advisory_bigger.jpg'}","Mar 31, 2008 · 3:03 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/Frozen_Planet/status/780196440#m,BAS: [news] Antarctic climate change over the 21st century http://tinyurl.com/2hx3kl,"{'name': 'FP', 'username': '@Frozen_Planet', 'profile_id': '47437062', 'avatar': 'https://pbs.twimg.com/profile_images/47437062/image.FrogGolden_bigger.jpeg'}","Mar 31, 2008 · 2:45 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/jangles/status/780181878#m,Listening to 6-year-old kids with opinions on what govts need to do to with climate change. Heh! How simple it all is! For client podcast.,"{'name': 'Neville Hobson', 'username': '@jangles', 'profile_id': '1720861041884622848', 'avatar': 'https://pbs.twimg.com/profile_images/1720861041884622848/6pqUDejN_bigger.jpg'}","Mar 31, 2008 · 2:19 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/sillyhead/status/780166756#m,"""Existing EPA regulations were forcing a gradual decline in SO2 emissions [...], but not fast enough."" *sigh* #climatechange #globalwarming","{'name': 'Meli', 'username': '@sillyhead', 'profile_id': '1113255364093390849', 'avatar': 'https://pbs.twimg.com/profile_images/1113255364093390849/fhsN0Wpp_bigger.jpg'}","Mar 31, 2008 · 1:52 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/thaindian/status/780150203#m,#thaindian: PM seeks global funds to fight climate change - http://n.thaindian.com/33130,"{'name': 'thaindian', 'username': '@thaindian', 'profile_id': 'default_profile_bigger.png', 'avatar': 'https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png'}","Mar 31, 2008 · 1:20 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/newsticker/status/780132025#m,Delegates from more than 160 countries begin climate change talks ... - International Herald Tribune http://tinyurl.com/3645jq,"{'name': 'News Ticker', 'username': '@newsticker', 'profile_id': '51789221', 'avatar': 'https://pbs.twimg.com/profile_images/51789221/worldnews_bigger.png'}","Mar 31, 2008 · 12:42 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/WBEZ/status/780083380#m,"News Report: Is That Spring Bursting Out, or Climate Change? http://tinyurl.com/2h7xdo","{'name': 'WBEZ', 'username': '@WBEZ', 'profile_id': '1699068220622462976', 'avatar': 'https://pbs.twimg.com/profile_images/1699068220622462976/xPc_PEWt_bigger.png'}","Mar 31, 2008 · 10:36 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/thaindian/status/780014174#m,#thaindian: Climate change talks convene in Bangkok - http://n.thaindian.com/32995,"{'name': 'thaindian', 'username': '@thaindian', 'profile_id': 'default_profile_bigger.png', 'avatar': 'https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png'}","Mar 31, 2008 · 7:00 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/dwnews/status/780010035#m,Climate change talks to open in Bangkok http://tinyurl.com/28ndmr,"{'name': 'DW News', 'username': '@dwnews', 'profile_id': '900261211509489666', 'avatar': 'https://pbs.twimg.com/profile_images/900261211509489666/-1Fu5hU8_bigger.jpg'}","Mar 31, 2008 · 6:46 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/cnafrontpage/status/779990805#m,Climate change talks open in Bangkok: BANGKOK: Top climate brokers from more than 160 nations launch.. http://tinyurl.com/378xtg,"{'name': 'cnafrontpage', 'username': '@cnafrontpage', 'profile_id': '26132612', 'avatar': 'https://pbs.twimg.com/profile_images/26132612/CNAlogo_bigger.gif'}","Mar 31, 2008 · 5:45 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/dwnews/status/779990751#m,Climate change talks to open in Bangkok http://tinyurl.com/2nwswa,"{'name': 'DW News', 'username': '@dwnews', 'profile_id': '900261211509489666', 'avatar': 'https://pbs.twimg.com/profile_images/900261211509489666/-1Fu5hU8_bigger.jpg'}","Mar 31, 2008 · 5:45 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/felicious/status/779979832#m,Digging into http://wecansolveit.org/ after reading about Al Gore's $300M climate change initiative.,"{'name': 'Felicia', 'username': '@felicious', 'profile_id': '1207124826915266561', 'avatar': 'https://pbs.twimg.com/profile_images/1207124826915266561/qf8D010L_bigger.jpg'}","Mar 31, 2008 · 5:11 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/scotsman/status/779972537#m,[scotsman.com] Climate change action urged: Three of the country's main religious leaders .. http://tinyurl.com/yss86o,"{'name': 'Scotsman', 'username': '@scotsman', 'profile_id': '847050961923293189', 'avatar': 'https://pbs.twimg.com/profile_images/847050961923293189/8iNowBdy_bigger.jpg'}","Mar 31, 2008 · 4:50 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/defrog/status/779972396#m,"It's 3/31 and it's 20ºC + raining in HK. Normally we're pushing 27ºC by now. Climate change ROOLZ! Cheers, greedy neocon bastards!","{'name': 'John dEFROG', 'username': '@defrog', 'profile_id': '1669893290886561792', 'avatar': 'https://pbs.twimg.com/profile_images/1669893290886561792/8Ll2m7LD_bigger.jpg'}","Mar 31, 2008 · 4:49 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/newsticker/status/779969907#m,Climate change talks open in Bangkok - AFP http://tinyurl.com/yt4c3e,"{'name': 'News Ticker', 'username': '@newsticker', 'profile_id': '51789221', 'avatar': 'https://pbs.twimg.com/profile_images/51789221/worldnews_bigger.png'}","Mar 31, 2008 · 4:42 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/dwnews/status/779966116#m,Climate change talks to open in Bangkok http://tinyurl.com/ywamge,"{'name': 'DW News', 'username': '@dwnews', 'profile_id': '900261211509489666', 'avatar': 'https://pbs.twimg.com/profile_images/900261211509489666/-1Fu5hU8_bigger.jpg'}","Mar 31, 2008 · 4:31 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/rwneilljr/status/779964885#m,Reading: Climate change talks open in Bangkok http://ping.fm/NnZmn,"{'name': 'Robert W. Neill, Jr.', 'username': '@rwneilljr', 'profile_id': '1576744682452811780', 'avatar': 'https://pbs.twimg.com/profile_images/1576744682452811780/qkTP6M-T_bigger.jpg'}","Mar 31, 2008 · 4:28 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/bmian/status/779964774#m,"Dawn Climate change talks open in Bangkok:  BANGKOK, March 31 (AFP): Top climate brokers from more tha.. http://tinyurl.com/28nbqp","{'name': 'BTM', 'username': '@bmian', 'profile_id': '1275641950482214912', 'avatar': 'https://pbs.twimg.com/profile_images/1275641950482214912/2CHNH_oA_bigger.jpg'}","Mar 31, 2008 · 4:28 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/newsticker/status/779819838#m,Fresh climate change talks in Bangkok - Radio Australia http://tinyurl.com/28szqd,"{'name': 'News Ticker', 'username': '@newsticker', 'profile_id': '51789221', 'avatar': 'https://pbs.twimg.com/profile_images/51789221/worldnews_bigger.png'}","Mar 30, 2008 · 10:12 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/abcnews/status/779806034#m,UN delegates gather for climate change talks: The next round of United Nations climate talks begin in Ban.. http://tinyurl.com/3e2co8,"{'name': 'ABC News', 'username': '@abcnews', 'profile_id': '1034589406005317632', 'avatar': 'https://pbs.twimg.com/profile_images/1034589406005317632/Cdi3F2ro_bigger.jpg'}","Mar 30, 2008 · 9:35 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
