link,text,user,date,is-retweet,external-link,quoted-post,stats,pictures,videos,gifs
https://twitter.com/bbceducation/status/5704701#m,A £12m private donation is to fund the Institute for Climate Change at Imperial College London. http://tinyurl.com/yumfdn,"{'name': 'BBC Education', 'username': '@bbceducation', 'profile_id': '1271461607030300673', 'avatar': 'https://pbs.twimg.com/profile_images/1271461607030300673/S4A8yXQ5_bigger.jpg'}","Feb 26, 2007 · 12:31 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCNews/status/5704686#m,A £12m private donation is to fund the Institute for Climate Change at Imperial College London. http://tinyurl.com/yumfdn,"{'name': 'BBC News (UK)', 'username': '@BBCNews', 'profile_id': '1529107486271225859', 'avatar': 'https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg'}","Feb 26, 2007 · 12:30 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/elmyra/status/5663814#m,"Just finished watching ""An Inconvenient Truth"" (the Al Gore climate change movie). See it. It's good.","{'name': 'dr elmyra', 'username': '@elmyra', 'profile_id': '766593095039348736', 'avatar': 'https://pbs.twimg.com/profile_images/766593095039348736/nNvRJaeA_bigger.jpg'}","Feb 23, 2007 · 7:14 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5656607#m,"Polar research is essential in understanding the risks of climate change, the UK's science minister declares. http://tinyurl.com/36wtld","{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 23, 2007 · 11:20 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/Natbat/status/5638797#m,listening to the Archers omnibus from last Sunday - tackeling global climate change is definately mainstream now!,"{'name': 'Natbat 😷💉💉💉', 'username': '@Natbat', 'profile_id': '1359186970086281220', 'avatar': 'https://pbs.twimg.com/profile_images/1359186970086281220/IL6oI6kb_bigger.jpg'}","Feb 22, 2007 · 11:00 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5612914#m,"Climate change could have been the killer blow that finished off the Neanderthals, according to a study. http://tinyurl.com/33ejkd","{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 20, 2007 · 11:32 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/Nebiath/status/5583984#m,Reading an interesting article about climate change,"{'name': 'Cat', 'username': '@Nebiath', 'profile_id': '461255025', 'avatar': 'https://pbs.twimg.com/profile_images/461255025/padrino_bigger.jpg'}","Feb 19, 2007 · 10:10 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5577919#m,"Britain's official figures for carbon emissions vastly understate its contribution to climate change, a report concludes. http://tinyurl.com","{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 19, 2007 · 12:30 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCBusiness/status/5577833#m,"Britain's official figures for carbon emissions vastly understate its contribution to climate change, a report conclu.. http://tinyurl.com/y","{'name': 'BBC Business', 'username': '@BBCBusiness', 'profile_id': '1150790744191492097', 'avatar': 'https://pbs.twimg.com/profile_images/1150790744191492097/uTdRajP1_bigger.jpg'}","Feb 19, 2007 · 12:21 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/IOL/status/5570737#m,Weather forecasters help fight climate change http://tinyurl.com/23xngs,"{'name': 'IOL News', 'username': '@IOL', 'profile_id': '1718886715920711680', 'avatar': 'https://pbs.twimg.com/profile_images/1718886715920711680/HQhWV3GI_bigger.jpg'}","Feb 18, 2007 · 2:59 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5539932#m,"A huge mountain glacier in the Andes could disappear in five years as a result of climate change, an academic warns.     http://tinyurl.com/","{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 16, 2007 · 3:22 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5531980#m,"A new report says people over 50 have the highest carbon footprint, but are also the most keen to combat climate change. http://tinyurl.com/","{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 16, 2007 · 2:10 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCNews/status/5531972#m,"A new report says people over 50 have the highest carbon footprint, but are also the most keen to combat climate change. http://tinyurl.com/","{'name': 'BBC News (UK)', 'username': '@BBCNews', 'profile_id': '1529107486271225859', 'avatar': 'https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg'}","Feb 16, 2007 · 2:10 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCWorld/status/5519363#m,Legislators meet for talks in Washington aimed at finding a new global deal to curb climate change. http://tinyurl.com/2p99l6,"{'name': 'BBC News (World)', 'username': '@BBCWorld', 'profile_id': '1529107170448523264', 'avatar': 'https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg'}","Feb 15, 2007 · 1:02 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5519358#m,Legislators meet for talks in Washington aimed at finding a new global deal to curb climate change. http://tinyurl.com/2cf6t8,"{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 15, 2007 · 1:01 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCNews/status/5519348#m,Legislators meet for talks in Washington aimed at finding a new global deal to curb climate change. http://tinyurl.com/2cf6t8,"{'name': 'BBC News (UK)', 'username': '@BBCNews', 'profile_id': '1529107486271225859', 'avatar': 'https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg'}","Feb 15, 2007 · 1:00 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCScienceNews/status/5497780#m,A breakthrough on climate change deadlock is being sought in a meeting at the US senate. http://tinyurl.com/2us6t9,"{'name': 'BBC Science News', 'username': '@BBCScienceNews', 'profile_id': '1278363789474349056', 'avatar': 'https://pbs.twimg.com/profile_images/1278363789474349056/9nb06sun_bigger.jpg'}","Feb 14, 2007 · 10:50 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCPolitics/status/5496024#m,"Rhodri Morgan's claim climate change would not be ""entirely unhelpful"" if it meant warmer weather is criticised. http://tinyurl.com/2dqtp9","{'name': 'BBC Politics', 'username': '@BBCPolitics', 'profile_id': '1150756359497015298', 'avatar': 'https://pbs.twimg.com/profile_images/1150756359497015298/xXj2IfkW_bigger.png'}","Feb 14, 2007 · 8:00 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCNews/status/5495854#m,"Rhodri Morgan's claim climate change would not be ""entirely unhelpful"" if it meant warmer weather is criticised. http://tinyurl.com/2dqtp9","{'name': 'BBC News (UK)', 'username': '@BBCNews', 'profile_id': '1529107486271225859', 'avatar': 'https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg'}","Feb 14, 2007 · 7:40 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCWales/status/5495631#m,"There is more criticism of Rhodri Morgan's claim climate change would not be ""entirely unhelpful"" if it meant warmer wea.. http://tinyurl.co","{'name': 'BBC Wales 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'username': '@BBCWales', 'profile_id': '1543994085224157185', 'avatar': 'https://pbs.twimg.com/profile_images/1543994085224157185/mlHkjztN_bigger.jpg'}","Feb 14, 2007 · 7:11 AM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCNews/status/5486243#m,"First Minister Rhodri Morgan is attacked for saying more sunshine from climate change would ""hardly be unhelpful"". http://tinyurl.com/25jy2b","{'name': 'BBC News (UK)', 'username': '@BBCNews', 'profile_id': '1529107486271225859', 'avatar': 'https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg'}","Feb 13, 2007 · 9:01 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCPolitics/status/5482273#m,"First Minister Rhodri Morgan is attacked for saying more sunshine from climate change would ""hardly be unhelpful"". http://tinyurl.com/25jy2b","{'name': 'BBC Politics', 'username': '@BBCPolitics', 'profile_id': '1150756359497015298', 'avatar': 'https://pbs.twimg.com/profile_images/1150756359497015298/xXj2IfkW_bigger.png'}","Feb 13, 2007 · 5:33 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCWales/status/5481515#m,Climate change which brings Californian sunshine to Wales will 'hardly be unhelpful' says the First Minister. http://tinyurl.com/25jy2b,"{'name': 'BBC Wales 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'username': '@BBCWales', 'profile_id': '1543994085224157185', 'avatar': 'https://pbs.twimg.com/profile_images/1543994085224157185/mlHkjztN_bigger.jpg'}","Feb 13, 2007 · 4:52 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/BBCWorld/status/5462838#m,Canada's Prime Minister Stephen Harper announces a new $1.3bn fund to combat climate change. http://tinyurl.com/2hdbuv,"{'name': 'BBC News (World)', 'username': '@BBCWorld', 'profile_id': '1529107170448523264', 'avatar': 'https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_bigger.jpg'}","Feb 12, 2007 · 7:12 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
