word,sentiment_coeff
actions,76.50729978194929
ocean_acidification,41.55971181170633
vulnerability,69.31057992798084
unfccc,39.42012441054127
related,59.96855154808071
mitigation,43.39286713839171
level,76.50666504877908
new_scientist,36.79474099947309
tree,47.94755485220219
lecture,73.92199019621748
monitor,64.8178152654329
science_denialism,28.96331281118227
party,73.48304133945585
across,50.37664514350358
area,62.19062753245491
alternative_energy,62.040043910269205
funny,39.37712350337189
country,71.2762333616177
recent,65.80056989466729
example,72.08325513132856
percent_calif,29.460634815226825
need_know,54.474221267191865
known,43.314355605638305
weve,63.88545023021167
fund,71.0275251112287
whole,63.52070479678538
massive,33.98887745817949
theblazecomstories201301,28.22653595980273
people_dont,62.544346723440114
everest,35.194130785755696
vt,56.798783941016126
sources,30.35134058678146
though,50.189897681145254
labels_thinks,37.28915070980652
open_gmo,35.12528045091095
links,77.48773168001321
gucomp3td95tw_via,72.60512590072119
school,59.268212066857046
online,46.49803870371238
lack,72.03554171399448
may_seem,30.18260979139404
price,45.96402023839628
bring,42.273398403991486
part_2,42.97827709761521
ok,46.487285699476764
two,61.399980583300994
stephen_colbert,51.10676271914862
catastrophic,46.20394946484738
join_thanking,38.9468626340923
danger,33.03511969689549
concern,67.22153343902019
untouched,30.40295431099846
bit,71.00260561031874
comments,42.219208786162156
dc_water,34.117355950827104
wait,40.36143507957209
guys,38.83713388108377
listen,42.65317058860096
reports,38.716638709199856
actforecastthefactsorgsig_via,49.7769915191937
targets,40.09390235948106
tech,61.265202963777476
isnt_environmental,41.35054587214928
fox_news,48.61866666740424
needs_prepare,35.41887102834097
policy_2020,47.0328169423777
pollen_allergies,79.975833078132
admiral_neil,43.13213169618578
term,38.2574348747079
panel_region,47.989388182004774
almost,80.74778966300568
scary_toronto,55.697326182167274
refugees,63.690977470189566
national_security,55.27508099966143
plants,31.73543443446451
pm_constitutes,47.45593695305264
published,37.60595790825707
course,84.54017606716047
fighting_rising,37.52741805334752
push,56.547255201638094
help_economy,49.96549358662159
needed,44.85556089357141
erick_erickson,49.67655686706035
house_dems,44.30060430613977
students,86.4319010583421
